cluster_id,behavior_signature,medoid_legacy_id,member_count,selected_seed,recheck_candidates_selected,selection_reason
cluster_03592ce1936ee786f7b5,"ebitda::rank(ts_decay_linear((field/cap),#))",legacy_d8be43a932d8006c7fb45784,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_037012e45a4575bdaa29,"operating_income::group_neutralize(ts_rank(ts_delta(field,#)/cap,#),industry)",legacy_b4855ac88b5d171882d50521,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0371d1efa5b1d01e7a16,"anl4_fs_detail_estimate_1qf_v4_nd_totassets_mean::group_neutralize(ts_zscore(field/cap,#)+(ts_rank(vwap/close,#)),market)",legacy_a3d8ada2bcee898a0398a2ac,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03873da980f105f12def,"-::group_neutralize(rank(ts_std_dev(returns,#)),sector)",legacy_aa63339eb5e676a725699418,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_038b6dd18a0fb34688ee,"anl4_fs_detail_estimates_advanced_af_nd_totassets_mean|anl4_fs_guidances_advanced_qf_nd_ebitda_minguidance::group_neutralize(ts_zscore(field/cap,#)-ts_zscore(field/cap,#),market)",legacy_a50c2d6016e93d3040590bdd,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0397d5e3118d564682cf,"max_adjusted_eps_guidance::group_rank(field,subindustry)",legacy_5c51309c2384cfec43244c32,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0398dadefca57c23e81d,"mdl177_liquidityriskfactor_nlassets_alt::group_neutralize(ts_zscore(field#field/cap,#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_e1e86c4da59c6752337d817d,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_039ba7e89de031ea87f9,"implied_volatility_call_30::group_rank(field#/cap,subindustry)",legacy_af9f3307a05c9da5200697bb,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03a55feda5efcb707279,"fnd6_txdbclq|return_assets::group_rank((field/cap)-(field/cap),subindustry)",legacy_fba6b8bdb10cce10b109429d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03afd5652baf96ebd4a0,"correlation_last_90_days_spy::group_neutralize(ts_zscore(field#field,#),industry)",legacy_90965158c547180a70aef468,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03bc9da8341d12044029,"fnd6_newqv1300_seqoq::group_neutralize(ts_rank(field#field/cap,#),market)",legacy_8297c4875761ac140fe6a8a2,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03c5f9d5ca7c8a2a4744,"gross_profit_to_assets_ratio::(group_rank(ts_delta(field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_231368195e10f36109c911d0,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03d1d87f882a6c413b98,"fnd6_mfma2_revt::group_rank(ts_mean((field/cap),#),subindustry)",legacy_1246c40fb181bc968cb7ac93,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03db3cf061668ae01386,"anl4_fs_detail_estimates_advanced_af_nd_totassets_high::group_neutralize(ts_zscore(field/cap,#)-ts_zscore(field/cap,#),market)",legacy_33a2b542d7fea58641e1d780,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03e53b6febab015d25b4,"fnd6_newqv1300_lcoq::group_neutralize(ts_rank(ts_corr(field#field,field#,#),#),industry)",legacy_dc6ea892296461ff1cab1d29,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03f40f770575f40d094c,"assets_fair_value_lvl1::group_neutralize(ts_zscore(field/cap,#)*rank(ts_std_dev(returns,#)),industry)",legacy_6df76b7fd2bd7df97007577f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03f8574911279265f98b,"assets|capex::group_rank(ts_delta(field/field,#),industry)",legacy_5848b1476797b1525cddb580,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_03f9842f22052ad65a0d,"fnd6_cptnewqv1300_epsx12::group_neutralize(ts_zscore(field#field#/cap,#)+(ts_rank(vwap/close,#)),market)",legacy_3466cbb302c3dc5ff29b7705,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0403be998992fafc7f2c,"fscore_bfl_value::group_rank(ts_mean(field,#),subindustry)",legacy_f5d942ff84f5a174943d6993,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0408c36b26ba6187e3a8,"min_tangible_book_value_per_share_guidance_2::group_rank(ts_mean(field,#),industry)",legacy_06c2dd5a618a88ac07b1ec67,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_043315f4d9e7458f5dd0,"mdl77_historicalgrowthfactor_mpoghc::ts_rank(field#field,#)",legacy_a39db5812c9c8106179b36b3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_043a7d81d4255b1a2086,"fnd6_ds::(group_rank(ts_delta(field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_d219793926237686e1bdd54e,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04404e6dd12b496f8044,"gross_profit_margin_ttm_2::group_neutralize(-ts_zscore(ts_delta(field,#),#)*rank(ts_mean(volume,#)/field#),subindustry)",legacy_deb83165217eb85ad8371350,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_045739924b18647637af,"anl4_fs_detail_estimates_advanced_af_nd_ebitda_median::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),sector)",legacy_a2114eb04eeea7c25eef3c9b,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_045fa6fc0de0bc758f23,"cashflow_op|income::group_rank((field/cap)-(field/cap),subindustry)",legacy_808ec8321c0e42d6d4b52aec,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_046bbe583848a759dcd3,"max_ebit_guidance::group_rank(field/cap,subindustry)",legacy_d3bc8dc6fb5a244d0a5e30fa,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0475b0570156813a6403,"actual_eps_value_quarterly|mdl177_garpanalystmodel_qgp_roefcf|sales::group_neutralize(rank(field)*rank(field#field)*rank(field),bucket(rank(cap),field=""#,#,#""))",legacy_3f770c90980074008768a270,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_048d2ea30266dd161c84,"fnd6_newqv1300_epspxq::(group_rank(field#field/cap,subindustry))*rank(volume/(#+field#))",legacy_be7ac540f83184eac2857e2f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0494f14429e26d580ad2,"return_assets::group_neutralize(ts_zscore(field/cap,#),subindustry)",legacy_92a75f1039a9c8eff53fea24,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_049e15cba271dd685a22,"max_reported_pretax_income_guidance_2::group_rank(field,subindustry)",legacy_2e8ddfe89786de8f3ccff832,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04ab173c833877074e8c,"min_free_cash_flow_per_share_guidance::group_rank(field,subindustry)",legacy_cbe25620031dc1febf5b881b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04acfad21344ca3146b6,"systematic_risk_last_360_days::group_neutralize(ts_zscore(field#field,#),sector)",legacy_63e5741db7780b4450d88c1c,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04b1a25d3a6fa2a5136b,"fnd6_recd::ts_rank((field/cap),#)",legacy_3978a70b7b980cd7bdc43b3f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04be03ee80db2d73d8e8,"skewness_leading_12m_eps_estimates::group_neutralize((ts_zscore(field#field/cap,#)-ts_zscore(field#field/cap,#))*rank(ts_mean(volume,#)/field#),market)",legacy_d5a5dd752d825d6978152d60,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04c84bfedf2fec46d6a2,"fnd6_newa1v1300_epsfx::group_neutralize(ts_zscore(field#field/cap,#)+(ts_rank(vwap/close,#)),industry)",legacy_c94f5802b90a4aea995019f9,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04d05d540e3507c49cc1,"mdl77_growthanalystmodel_qga_opmarginsales::group_neutralize(ts_zscore(field#field,#),subindustry)",legacy_723d1103d03c3ca727e8cc05,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04d69bf10552d8ce3c48,"fnd6_capxv::group_rank(ts_mean((field/cap),#),subindustry)",legacy_51baf54be02bba65ddf74518,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04d71a3779466dac53ca,"goodwill|sales_growth::group_rank((field/cap)-(field/cap),subindustry)",legacy_aa179f810d6488ea780b1b54,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04dffe0ae9071b40a8fc,"fnd6_newa2v1300_rdipeps|return_assets::group_rank((field/cap)-(field#field/cap),subindustry)",legacy_c7b89f793e5ff8a0b79619c3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04e5c19b11431b980ae6,"fnd6_cptnewqv1300_nopiq::ts_rank((field#field/cap),#)",legacy_7ef459a867b5534c4cc2f09d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04e9c708bc7333cd0a4d,"mdl177_2_deepvaluefactor_ebitdap::group_neutralize(ts_zscore(field#field/cap,#),industry)",legacy_b21c389323133d9e89a2da89,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_04f0b83c03da4f800119,"fnd6_incorp::group_rank(ts_mean((field/cap),#),subindustry)",legacy_688377cc4d247d340201806d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0500ff595874d46d9db9,"fnd6_dd1::rank(ts_rank(field/close,#))",legacy_42f2884a47fc579def9f58f3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_050b97763e48e74a6610,"ebitda::group_rank(ts_mean((field/cap),#),subindustry)",legacy_c5d2bb0d52de3533496698dc,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_050d1e8aa1a3c0bfb2c7,"cashflow_dividends::group_rank(ts_delta(field,#)/cap,sector))+(ts_rank(vwap/close,#)",legacy_fa0256b50760132355ad3b39,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0510b53355fccb6cbf90,"cashflow_per_share_min_guidance_quarterly::group_rank(field,subindustry)",legacy_0605aa4703712596a20510d8,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0514337d283c0d9f73fb,"pv13_revere_company_total::group_neutralize(ts_decay_linear(field#field,#)/ts_sum(volume,#),bucket(rank(cap),field=""#,#,#""))",legacy_8e09daa2d000cedcaa4ee293,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0524d2803a5d115f77d8,"intangible_assets_gross_value::group_neutralize((group_rank(field/cap,sector))*rank(ts_std_dev(returns,#)),sector)",legacy_9799c32e81c8da24c94200d7,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05466bbc83eb251320ad,"actual_sales_value_quarterly|liabilities::group_rank(field/field,industry)",legacy_0ca0358a4b9a9c3fd73f4895,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_054dce685168e7476842,"min_stock_option_expense_guidance::group_rank(ts_mean(field,#),industry)",legacy_4e521f9db7e93719a2f4bdaf,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_055151a39f0d72f45dfc,"bookvalue_ps|sales::(group_rank(ts_delta(field/field,#),subindustry))*rank(field#)",legacy_a5ea996a7e5e00ef6d12c61d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0552f1fd5537cfa55f22,"total_assets_amount::ts_rank(field/cap,#)",legacy_508ac2f9ac884f19ab3f8219,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0561423d0313dddaa91d,"return_assets::group_rank(field/cap,subindustry)",legacy_6802e36b8d1f466ebb4fc402,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0561813f71246a9e9a6d,"mdl177_fa_ebitdaev::group_neutralize(ts_zscore(ts_delta(field#field,#)/cap,#)*rank(ts_mean(volume,#)/field#),sector)",legacy_ba77176e69d8d0119254192c,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05631e1fd3f3901d916c,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_number::group_neutralize(#-ts_rank(field/cap,#),sector)",legacy_1b68cd9e99d61ba185409c74,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0564387cf61e79dce927,"beta_last_360_days_spy::group_rank(field#field/cap,subindustry)",legacy_4e544f886b67cdd23cae7909,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_056e6172ca427e1cb4ee,"min_investing_cashflow_guidance_2::ts_rank(field,#)",legacy_b69bb9da1011ec2f5c5232b5,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_057ca6979f5fc5d0a3d3,"cashflow_invst::group_neutralize(ts_zscore(field/cap,#),subindustry)",legacy_f5c995d85f951517f6801277,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0580780fb6302a73804e,"tangible_book_value_per_share_max_guidance::group_rank(ts_mean(field,#),subindustry)",legacy_adf6e646cd6efc63a5c2f992,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0583079fcdfbe7cc535d,"fnd6_drlt::group_neutralize(ts_rank(ts_delta(field,#)/cap,#),sector)",legacy_6038321f2ec6bdef9ea33415,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0586b6b5385b8bb3a88f,"shares_issued_stock_options_exercised::group_neutralize(ts_zscore(field,#),subindustry)",legacy_e0c8dc5b11abd99d482287bc,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0597bff15774f105de07,"unsystematic_risk_last_30_days::group_rank(ts_mean(field#field,#),subindustry)",legacy_4092149c4f4f78060254ad4b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_059c3408344c9fac59d9,"fy1_eps_estimate_dispersion_globaldividend::(group_rank(ts_delta(field,#)/cap,sector))*rank(ts_mean(volume,#)/field#)",legacy_4168a532290f20bc46f6f24f,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_059c3eb76e1a1362fb72,"fnd6_cptnewqv1300_epsf12::(group_rank(field#field#/cap,sector))*rank(ts_mean(volume,#)/field#)",legacy_c1dfda72bf3ed0265cb34b37,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_059e81c7fd2fde8fb502,"min_total_assets_guidance::group_neutralize(ts_zscore(field/cap,#),industry)",legacy_626ec1b8031efa01c550f612,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05a24f115cab05d553dc,"fnd6_dudd::group_rank(ts_mean((field/cap),#),subindustry)",legacy_4438c112cd7a7fdabeca3518,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05b28d6c5955bb4ff695,"anl4_fs_detail_estimates_advanced_af_nd_ebitda_low::group_rank(ts_delta(field,#)/cap,sector))+(ts_rank(vwap/close,#)",legacy_c146501f315cf88b75889988,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05b78631f08fd468c3de,"total_assets_amount::(group_rank(field/cap,subindustry))*rank(volume/(#+field#))",legacy_5e51d867d3fa787b58a7d773,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05bfb1346d1786b5d19c,"annualized_pd_3_month_ms5::group_neutralize(ts_zscore(field,#),industry)",legacy_8f0f8f0836dfb423278f6097,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05c1374e761707fb9ad0,"multi_factor_acceleration_score_derivative::group_neutralize(ts_zscore(field,#)*rank(ts_mean(volume,#)/field#),sector)",legacy_cc0e7947dca03f8ddaf8c4e6,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05c4c304b2d20aef44d2,"inventory_turnover::group_rank(field/cap,subindustry)",legacy_5af04975deda57a44d81411c,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05c89aba643e6c222f05,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_mean::group_neutralize(ts_zscore(field/cap,#)+(ts_rank(vwap/close,#)),sector)",legacy_1906c9187970e51540f2394d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05d0d8307da1493d2942,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_low::group_neutralize(ts_decay_linear(ts_zscore(field/cap,#),#),market)",legacy_7cefe511c4d4ae9e31b36c99,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05d0e46cd4a2dec0018d,"min_ebit_guidance::group_neutralize(ts_zscore(field,#),subindustry)",legacy_22455d825077637f8acf6916,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05d5451ea0870583d913,"recurring_assets_fair_value_lvl2::group_neutralize(ts_zscore(field,#),subindustry)",legacy_148ad84acb2109199fae0ca4,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05d767462ae57d57e3d9,"fnd6_ciother|return_equity::group_rank((field/cap)-(field/cap),industry)",legacy_2c82e08976b331caa58a213c,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05d8d3176071417bc89c,"three_month_change_gross_profit_margin::group_neutralize(ts_zscore(field/cap,#),market)",legacy_f95d92a79dfdecf3609636c5,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05dc12e2c2782c39dc07,"cashflow_dividends::group_rank(ts_delta(field,#)/cap,subindustry)",legacy_27e4c83437674d91be44001f,5,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_05e078422123db92b709,"ebitda_reported_value::(group_rank(ts_delta(field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_05ed38626e36257830ad025c,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0605e626b67c1f02e45b,"annualized_pd_3_month::group_neutralize(rank(ts_delta(field,#)),sector)",legacy_d737c28dcfded0e4dfa03e0a,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06096608895186a31499,"enterprise_value|income::group_rank((field/cap)-(field/cap),subindustry)",legacy_86b42eba150dd8ad28001e8a,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0622e62216fad6ad31f3,"anl4_fs_detail_estimates_advanced_af_nd_ebitda_number::(group_rank(ts_delta(field,#)/cap,industry))*rank(ts_mean(volume,#)/field#)",legacy_52e003d649278ae71d156093,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0628b8ace83cf0bbcf6d,"fnd6_newqv1300_epsfiq::(group_rank(field#field/cap,subindustry))*rank(ts_mean(volume,#)/field#)",legacy_e7b38065fa7af3413a32bab6,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_062becd3a46e79708f9d,"mdl177_2_managementqualityfactor_equityto::group_neutralize(rank(ts_delta(field#field,#)),market)",legacy_b546dcd89c36e883bf11a42b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0630e90daf79ea775d59,"assets::group_neutralize(ts_rank(ts_delta(field,#)/cap,#),sector)",legacy_3fbd8e1c32884d34cffdfbab,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0633002582ef7fb921f4,"fnd6_rea::(group_rank(ts_delta(field,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_40cfd97fa9a1a2d625fc8c56,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0636c62b7adc99ce6ee5,"anl4_fs_detail_estimate_1qf_v4_nd_ebitda_number::(group_rank(field/cap,sector))*rank(ts_mean(volume,#)/field#)",legacy_5ba9101a62db3ab7bfc88ba6,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_063beb53fc71b10739f9,"anl4_fs_detail_estimates_advanced_af_nd_totassets_high::group_neutralize(ts_delta(field,#)/cap,market)",legacy_17ad86d668d69a0508fb7022,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0649e6d98fcde63a5a0c,"income_tax_expense_total_3::group_neutralize(rank(ts_mean(field/cap,#))*rank(ts_mean(volume,#)/field#),subindustry)",legacy_69faea94e52826e33f06a5da,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_064fedd2b05890378683,inventory::rank(field/cap),legacy_9c3971da1ec9650bb34d1419,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06562ac2f9f4046e0252,"fnd6_cptnewqv1300_oeps12::(group_rank(ts_delta(field#field#,#)/cap,market))*rank(ts_mean(volume,#)/field#)",legacy_d94aed30d9eb71230c770a83,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0664f92939e5028d641b,"fnd6_newqv1300_glceeps12::group_neutralize(ts_zscore(ts_delta(field#field#,#)/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_4e1f5afae48606a72ae05fb3,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_066565aa2e6eb5898000,"anl4_fs_guidances_advanced_qf_nd_ebitda_maxguidance::(group_rank(ts_delta(field,#)/cap,sector))*rank(ts_mean(volume,#)/field#)",legacy_7297445e5f480ceb68329325,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06788c709af906125b89,"max_pretax_profit_guidance::group_neutralize(rank(ts_delta(field,#))rank(ts_delta(close,#)),subindustry)",legacy_9a29e79f3513f82a47b75082,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_068af0e2babcb8aef8ef,"net_deferred_tax_assets_liabilities::group_neutralize(ts_zscore(field,#),subindustry)",legacy_af5ac23bee3a76d427aef258,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_069867fe4d4707f95569,"snt1_d1_nettargetpercent::group_rank(field/cap,subindustry)",legacy_03eeaa6297245ed883d2cdc4,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_0699d9572c2b391222f4,"anl4_fs_detail_estimate_1qf_v4_nd_totassets_median::group_neutralize((group_rank(field/cap,market))*rank(ts_std_dev(returns,#)),market)",legacy_818b1d6a5aa7aaddcda0ff72,2,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_069c52d68e206ff19a6c,"anl4_fs_detail_estimates_advanced_af_nd_ebitda_high::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),industry)",legacy_ceb119c74fa1de8f8aa0f594,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06a0b3dba33992d3cc8c,"ebit|ebitda::group_rank(field,sector)-group_rank(field,sector)",legacy_bbdd836699a150dca2229eec,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06a26016f726378bb1f6,"mdl177_deepvaluefactor_ebitdaev_alt::group_neutralize(ts_zscore(field#field/cap,#)*rank(ts_std_dev(returns,#)),market)",legacy_9ffbd23bf2205c48749f9fc5,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06a29f3d95aa0b02dc1d,"mdl177_2_deepvaluefactor_ebitdaev|three_month_change_gross_profit_to_assets::group_neutralize(rank(field#field/cap)rank(field/cap),subindustry)",legacy_2ef1a9b6d81d2673896b548b,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06ad1e8771b38dae26c1,"operating_profit_before_depr_amort_max_guidance_qtr::group_neutralize(ts_zscore(field/cap,#)-ts_zscore(field/cap,#),market)",legacy_8ac218ccc5654d1e292b1dfa,3,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06b603ef69c0d816860c,"fnd6_newa1v1300_epspx::group_neutralize(ts_zscore(field#field/cap,#)+(ts_rank(vwap/close,#)),industry)",legacy_9d7a35d70678feca6433b96f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06ba424939fa9b5a3cc2,"fnd7_ointfund_qxeja::group_neutralize(ts_zscore(field,#),subindustry)",legacy_94a0cd2d5ca73ee9b3367b8f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06c17af082b45a337714,"anl4_fs_detail_estimates_advanced_af_nd_ebitda_number::group_neutralize((ts_zscore(field/cap,#)-ts_zscore(field/cap,#))*rank(ts_mean(volume,#)/field#),sector)",legacy_30848bac5573bf853a45c12d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06c3b559812021f78720,"mdl77_fa_ebitdaev::group_neutralize(ts_zscore(field#field/cap,#)*rank(ts_std_dev(returns,#)),industry)",legacy_8f61091e08289ef8d6f3e18f,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06ca51f71489921aa720,"fnd6_cptmfmq_opepsq::group_neutralize(ts_zscore(field/cap,#)*rank(ts_mean(volume,#)/field#),market)",legacy_206fae6180ed0198fbae5e3d,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
cluster_06d8496363780ae0077b,"mdl177_2_liquidityriskfactor_nlassets::group_neutralize(rank(ts_mean(field#field/cap,#)),sector)",legacy_481a45eaf316da2b93967b85,1,0,0,RUN_BLOCKED_GATE_SNAPSHOT_STALE_OR_MISSING
